titer
1.410973914
0.518202094
0.135747816
0.240905159
0.165344215
0.701562211
1.037236681
1.307678499
1.25805565
0.200592555
0.100389444
0.176195365
0.103900043
0.554239398
0.149704824
0.241913602
0.140943595
0.624665598
0.688080744
0.180296788
1.575243393
1.650484207
1.550901802
1.6340782
1.574118036
1.502207402
1.411945911
1.353000252
0.818978254
1.723394066
0.054774636
0.069152581
1.572483303
0.085806719
1.443074191
0.574518771
2.250257172
0.007006146
0.40567145
0.54128086
0.355510315
2.26134074
2.161154761
0.033244964
1.248622984
2.386288147
0.1559463
2.27
0.414128572
2.140164129
0.008835505
2.1
1.811483825
0.013328879
2.079901938
0.014101393
2.111376996
0.013329708
1.865527635
2.191487628
2.198830841
1.92558869
1.796586298
2.145838107
2.281949454
1.674546355
1.476275645
1.488057317
1.28693635
1.646395035
0.896728569
0.063104091
0.004365685
0.261708535
0.595462336
0.122593378
0.253897013
0.002332887
0.033175427
0.392507637
1.974158112
1.750698541
0.476505725
0.853156289
2.721559837
2.097065591
1.727935877
2.097166279
2.014907005
1.797131017
1.802173118
1.807944343
1.520236047
1.783458598
0.190599505
0.246171623
0.003198827
1.15498357
1.101886613
1.065360418
1.246815793
0.985084029
1.041770914
0.94659292
0.005965957
1.099805898
1.160923563
1.139341797
1.246815793
1.076834637
1.018069278
0.94985072
0.005434848
0.976695932
1.113022932
1.246815793
1.104356663
1.014532103
1.023444696
1.163561137
0.005922718
0.899876926
1.164510292
1.246815793
1.097482603
1.090703385
1.023858476
1.264700914
0.006912175
1.198178933
1.18038509
1.189792791
1.246815793
1.163650888
1.183249055
1.252694414
1.466045312
1.390497918
1.375429691
1.282764166
1.285415709
1.21581717
1.344392619
1.107368642
0.000797681
0.439675459
0.711031903
0.916598814
1.045148503
1.125951738
1.280316193
0.858454623
1.323939978
0.291760488
0.624097174
0.001595148
0.059810732
0.846600388
0.82975883
0.488170066
0.262000318
0.395549101
0
0.039829938
0.269103059
0.442248275
0.741755751
0.148738101
0.264679216
0.001188937
0.037473744
0.516558495
1.437330816
1.311061803
1.198614193
1.323138509
1.492919859
1.482683814
1.265120837
1.298153815
1.153390331
0.959829921
1.446811903
1.937665937
2.185863154
2.364522568
2.08962366
1.729653967
0.609376265
1.011963443
1.22114204
0.756783087
1.252174985
1.406736859
0.596083976
1.095285914
1.329577307
0.302283143
0.53330483
0.74229906
0.608303886
1.243151559
1.436834734
0.770299645
1.341541027
1.291237184
0.883446251
0.77993975
0.384146626
0.31897708
0.000541216
1.006884927
0.008438974
0.010781261
0.005209821
0.015213099
0.040118447
0.041778053
0.004803203
0.006167386
0.005008112
0.001559178
0.001437225
0.00362609
0.002136644
0.007902202
0.008426938
0.002401139
0.000235973
0.000229897
0.002981965
0.002483969
0.004395467
0.00041825
0.004852984
0.011560652
0.000101302
0.000488929
0.000270203
0
0.003123709
0.008435277
0.034940412
0.00023299
0.010273275
0
0.007728276
0.060006375
0.007763449
0.128136582
0.002815875
0.115220973
0.030126214
0.014773513
0.003175154
0.002187434
0.001703587
0.005356414
0.004178426
0.050100502
0.077115315
0.025933686
0.093734332
0.003111957
0.00226035
0.007206554
0.222933447
0.589184661
0.989269424
1.320192734
0.774869203
2.347439719
2.27570732
2.120497065
1.762840444
1.055174773
0.971071959
0.783092419
1.377685149
1.221537853
0.994076061
1.43867751
1.195364209
0.834258722
1.430985351
1.329097926
1.022570072
1.568699589
1.132268676
0.895095045
1.463074772
1.200130519
0.805975803
1.019268152
1.173158509
0.702162508
1.369343417
1.551534337
1.068900769
1.605977531
1.780309473
1.505864475
1.452726663
1.498832734
1.207163656
1.649214529
1.909931035
1.583697241
1.63666675
1.874966773
1.729790115
0.812353889
0.4607968
0.912143034
0.596171207
0.654507811
0.583576358
0.804408419
0.718581036
1.046926907
0.877681045
1.415305142
1.227365232
1.075388314
1.074956842
1.397370668
1.453017661
0.985300748
0.292200106
0.386954726
0.223843244
1.007662591
1.092688627
1.098570728
0.585033913
1.02498101
0.02088338
0.06706175
1.053433921
0.075531951
1.034469257
0.458820209
1.035501599
0.053848858
0.991717717
0.226065387
0.965191976
0.996029946
0.764763344
0.005142537
0.980157846
0.004132935
1.003364353
0.8969739
0.956457278
1.002561967
0.871090287
0.985859535
0.870688632
0.9460091
1.022896178
0.869928345
0.900090795
0.822237318
0.940210097
0.615003764
0.037796385
0.168562084
0.133782997
0.020742933
0.073266514
0.147824041
1.926102152
1.530162029
1.748049035
1.847123053
1.918026726
1.904629313
1.898622735
1.912441167
2.080579214
2.065549422
1.959850935
1.927905317
2.038508656
2.038042203
1.941959329
1.982099134
1.15025664
1.764490491
1.922849199
2.07316392
1.567539058
1.670048363
1.941529633
2.053913661
1.988946055
1.93696011
1.392421315
1.387740348
1.645507358
1.685431884
1.856867103
1.931964335
1.900564848
0.017955468
2.200522487
2.472364774
2.521788786
1.570555233
2.160707588
1.921282976
1.810520033
1.952184758
1.241365288
1.328323383
1.316215906
1.274894618
1.19568242
2.847401466
2.603135542
3.405361335
1.257203774
2.926298936
2.785215845
3.421683794
1.443093527
2.500087101
1.908663266
2.40248795
0.974567341
1.064181203
0.98264004
1.077355665
1.13326557
1.600404569
1.24536113
1.424584959
1.519688876
2.020295685
2.010619318
2.092943534
0.830747651
2.151429633
1.625194233
2.161800322
0.841315023
2.260947107
1.594450298
2.163238955
1.107415905
1.910947869
1.518741181
1.786614516
1.051671947
2.278066865
1.764724362
2.167083286
0.515327841
0.644720513
0.337944616
0.436173138
0.440368926
0.390189323
0.397673316
0.392308596
1.447278998
2.447681536
1.956274937
2.62262549
1.55820277
2.537852614
2.135701641
2.77883987
1.419691902
2.662022148
2.192349158
2.976944772
1.51734789
2.772123618
2.184879263
2.888849465
1.397923019
2.388367515
2.013594001
2.563320788
1.355162274
2.371212714
1.992321943
2.586594323
0.166826794
0.362984251
0.379036456
0.439396565
0.980143434
1.661742173
1.419427777
3
1.237254948
2.040529343
1.827063182
2.766250462
1.13781364
1.325403047
1.213423706
1.806397243
1.100507658
1.338032677
0.978172685
1.75319829
1.067805793
1.230770016
1.175914345
1.828763902
1.115336088
1.099816778
1.033909301
1.590510978
1.311917299
1.81786355
1.947179202
1.816838152
0.304453555
0.429306773
0.472481765
0.373078663
1.039662238
1.501301531
1.722117301
1.535756281
1.500198543
1.982450948
1.952433923
1.861779701
1.291534587
1.833750127
2.178265725
1.813279239
0.305094208
0.447396896
0.465704454
0.339156809
1.04886286
1.616728312
1.683588045
1.494638695
1.424993304
2.047213011
2.017198981
2.034575785
1.204803958
1.422919477
1.409641282
2.132411007
1.216539567
1.305661233
1.386378313
2.041213946
0.422002128
0.586938378
0.567219252
0.493145609
1.028604343
1.300174964
1.335022305
1.117481979
1.048623597
1.289047688
1.049084965
1.325809943
0.885992556
0.88500702
0.765739431
0.856797052
0.847777199
0.854571251
0.803298978
0.845980126
0.385772444
0.481164046
0.413596776
0.414314917
0.888284797
0.921324855
0.851532204
0.960870105
0.997614755
1.043255206
0.934256401
1.110735919
1.676368016
2.877107065
2.503493909
3.178531665
0.777715061
1.324668678
1.186508686
1.306247947
1.745074731
2.904635629
2.587189493
3.372908244
1.5844952
2.956037453
2.249636534
3.034133876
1.631346744
2.986607563
2.825921065
3.645027357
0.787543056
1.390794831
1.177619167
1.460797312
1.675212705
2.995230403
2.796683697
3.585786089
1.663838374
3.043473749
2.611285253
3.296859831
1.237351393
2.015967559
2.212699208
3.065496555
0.656543058
1.183997101
1.050004405
1.377337939
1.202972952
1.463158956
1.354256727
1.81578552
1.098362288
1.495139146
1.388230906
2.052441139
1.213284415
1.660134463
1.930108187
1.674011233
0.643265849
0.993869836
1.044655172
0.961891426
1.205932221
1.713949168
1.852145544
1.644806243
1.186959224
1.766006531
1.753545084
1.397072634
1.455022691
2.159819664
1.942192053
1.893385359
1.392471465
1.915842046
2.112870914
1.874480574
0.716006636
1.099650035
1.049776383
1.084471647
1.353808931
1.9168592
2.176364508
1.959580839
1.45650667
1.824081495
2.177807971
1.955233592
1.61822465
2.15284355
2.189708472
2.027768371
0.722672632
0.994162689
1.001147371
1.007314438
1.477422654
2.068913203
1.998837225
1.745321902
1.441712855
2.104149941
2.020613044
2.18551596
0.235542086
0.20618944
0.240983557
0.195150856
1.190521267
0.784033663
1.282234877
0.71592036
1.363364713
2.136959143
2.035208057
2.516803398
0.326802336
0.349805972
0.362898401
0.339902587
0.235880932
0.197080033
0.212011171
0.184038258
0.899382837
0.635080742
0.953378464
0.580282697
1.315671755
2.125362343
1.63007386
2.284439252
0.284748717
0.300459817
0.365332413
0.311743818
0.331951311
0.269802425
0.338764844
0.266034668
1.27407756
0.955057697
1.62539004
0.914712592
1.442216612
2.339290426
1.967849071
2.692479691
0.385273828
0.417675968
0.573324096
0.471890387
0.184347217
0.229001086
0.227171579
0.200771395
0.214236432
0.231561015
0.233334948
0.217139555
0.26121172
0.300750023
0.313145469
0.295487258
0.337448987
0.287126645
0.307851023
0.267821324
1.173001582
0.908595365
1.272990861
0.821286047
0.25145557
0.30229839
0.283577317
0.276814513
1.451470779
2.498467889
2.220345937
2.764848688
0.378306332
0.409205197
0.44801458
0.453901121
0.341169232
0.293604124
0.412183655
0.302024433
1.200453306
1.17146284
1.342151011
1.283580415
0.243296969
0.297548661
0.253672668
0.249921213
1.200431419
1.398671885
1.307811898
1.50018222
0.355363444
0.355228629
0.416807365
0.365972061
1.385118164
2.641152766
2.086318447
2.987837584
0.369250278
0.886343095
1.104208505
0.907277278
1.527578508
2.652613826
2.604400452
3.174263046
1.319340418
2.537664056
2.427012852
2.949265804
0.363917051
0.910975634
1.102661201
0.912774018
1.495293108
2.72935357
2.496119713
3.009419194
1.285000255
2.636815812
2.487353006
3.000096289
0.363574638
0.934030442
1.07299077
0.889961611
1.475305086
2.461761174
2.030865341
2.685245387
1.093350105
2.196156076
1.822023112
2.524819084
0.339725119
0.812356359
0.855662141
0.794555297
1.226230238
2.490657304
2.122496805
2.929126977
0.833295352
1.464824833
0.787543915
1.261623647
1.225678127
2.414324351
1.898645708
2.537392651
0.772232365
1.261380916
0.71577567
1.182980018
0.763992629
1.437036509
0.78513198
1.234947208
1.18741914
2.464323598
1.802610486
2.648719263
0.771343093
1.289161613
0.722842236
1.217883494
0.788401307
1.35927849
0.790044984
1.255608543
1.095539202
2.258760761
1.710475857
2.545042218
0.728956635
1.228879547
0.701116711
1.155038882
1.364298974
2.24866612
2.878493252
3.75206562
0.40476054
0.725030062
0.855786183
0.691809741
1.234161409
1.857146264
2.145214584
3.019440627
0.111916898
0.107289531
0.12278135
0.108241374
0.138428108
0.134725641
0.111942413
0.119691476
0.273772679
0.629550629
0.817394588
0.655017708
0.274142107
0.647993457
0.881647446
0.575023303
1.388310222
2.664549766
1.933123291
2.845908298
1.230275654
2.429002809
1.861511238
2.503039862
1.352484878
2.650416551
2.035730607
2.81661663
1.280447061
2.509842124
1.933869536
2.605401784
1.150651291
0.751880891
0.943771985
0.787043865
0.235360471
0.716753114
0.886425345
0.750255299
1.414297634
2.688252288
2.027216909
2.647019449
